--------- beginning of main
09-05 12:10:34.403 I/OPENHU  (22217): [2] AutomationReceiver.onReceive | AutomationReceiver: com.andrerinas.openheadunit.ACTION_LOG_MARKER
09-05 12:14:37.197 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   static override (Settings)       = 0
09-05 12:14:37.198 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   getGroupOwnerBssid()             = null
09-05 12:14:37.206 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   IPv6 link-local (p2p-wlan0-15)   = de:a0:b1:dd:a4:24
09-05 12:14:37.211 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   IPv6 link-local (any p2p/ap)     = de:a0:b1:dd:a4:24
09-05 12:14:37.221 W/OPENHU  (22217): [2] WifiDirectManager.getWifiDirectMac | WifiDirectManager: No valid MAC found in NetworkInterface scan for p2p-wlan0-15
09-05 12:14:37.222 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   NetworkInterface.hardwareAddress = 00:00:00:00:00:00
09-05 12:14:37.222 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   lastKnownBssid (null)            = null
09-05 12:14:37.223 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   requestDeviceInfo                = 02:00:00:00:00:00
09-05 12:14:37.224 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   group.owner.deviceAddress        = 02:00:00:00:00:00
09-05 12:14:37.226 I/OPENHU  (22217): [2] WifiDirectManager.getMacFromShell | WifiDirectManager: MAC retrieved via sysfs (p2p-wlan0-15): de:a0:b1:dd:a4:24
09-05 12:14:37.226 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   sysfs / ip link                  = de:a0:b1:dd:a4:24
09-05 12:14:37.227 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   Settings.Secure p2p address      = null
09-05 12:14:37.228 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   reflection over WifiP2pGroup     = null
09-05 12:14:37.229 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump | WifiDirectManager: == end BSSID source dump ==
09-05 12:14:37.234 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-15 (EUI-64): DE:A0:B1:DD:A4:24
09-05 12:14:37.234 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: DE:A0:B1:DD:A4:24
09-05 12:14:37.236 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: DE:A0:B1:DD:A4:24 (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-15, Freq: 5180 MHz (5GHz)
09-05 12:14:37.237 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: group identity ssid=DIRECT-TX-Navegadortz2 persistent=yes (netId 5) asked=persistent matchesRequest=yes bssid=DE:A0:B1:DD:A4:24 stable=no (same name but the BSSID moved from F6:3B:48:AB:79:01 to DE:A0:B1:DD:A4:24; this unit re-addresses the group on every create) source=IPv6 link-local
09-05 12:14:37.241 W/OPENHU  (22217): [2] WifiDirectManager.logStationCoexistence | WifiDirectManager: This unit is connected to another WiFi network on 5500 MHz while hosting the WiFi Direct group on 5180 MHz. One radio has to retune between the two, which can cost the projected video and audio a few hundred milliseconds at a time. Measured units have run clean in this state, so read this as context for a report rather than as something to change.
09-05 12:14:37.242 I/OPENHU  (22217): [2] WifiDirectManager.notifyNativeGroupStarted | WifiDirectManager: Native AA WiFi Direct: 5GHz (5180 MHz), standard fallback, SSID=DIRECT-TX-Navegadortz2
09-05 12:14:37.249 I/OPENHU  (22217): [78] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=DE:A0:B1:DD:A4:24, identity stable=no
09-05 12:14:37.250 I/OPENHU  (22217): [78] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:14:37.252 I/OPENHU  (22217): [78] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=DE:A0:B1:DD:A4:24, identity stable=no
09-05 12:14:38.092 I/OPENHU  (22217): [2] WifiDirectManager.onConnectionInfoAvailable | WifiDirectManager: Group formed. Owner: true, GO IP: 192.168.49.1
09-05 12:14:38.095 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: System Location Check: GPS=true, Network=true
09-05 12:14:38.100 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-15 (EUI-64): DE:A0:B1:DD:A4:24
09-05 12:14:38.101 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: DE:A0:B1:DD:A4:24
09-05 12:14:38.102 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: DE:A0:B1:DD:A4:24 (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-15, Freq: 5180 MHz (5GHz)
09-05 12:14:38.106 I/OPENHU  (22217): [2] 1.invoke | WifiDirectManager: Updated localDeviceAddress via requestDeviceInfo: 02:00:00:00:00:00
09-05 12:14:38.111 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: System Location Check: GPS=true, Network=true
09-05 12:14:38.111 I/OPENHU  (22217): [80] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=DE:A0:B1:DD:A4:24, identity stable=no
09-05 12:14:38.112 I/OPENHU  (22217): [80] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:14:38.114 I/OPENHU  (22217): [80] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=DE:A0:B1:DD:A4:24, identity stable=no
09-05 12:14:38.116 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-15 (EUI-64): DE:A0:B1:DD:A4:24
09-05 12:14:38.117 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: DE:A0:B1:DD:A4:24
09-05 12:14:38.118 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: DE:A0:B1:DD:A4:24 (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-15, Freq: 5180 MHz (5GHz)
09-05 12:14:38.127 I/OPENHU  (22217): [81] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=DE:A0:B1:DD:A4:24, identity stable=no
09-05 12:14:38.129 I/OPENHU  (22217): [81] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:14:38.130 I/OPENHU  (22217): [81] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=DE:A0:B1:DD:A4:24, identity stable=no
09-05 12:14:39.258 W/OPENHU  (22217): [56] 1.invokeSuspend | NativeAA: No wake poke device selected, and poking all paired devices is on. Poking all of them...
09-05 12:14:39.266 I/OPENHU  (22217): [56] 1.invokeSuspend | NativeAA: Attempting active poke to device: motorola edge 30 neo (A0:46:5A:97:E4:95)...
09-05 12:14:39.271 I/OPENHU  (22217): [56] NativeAaHandshakeManager.pokeDevice | NativeAA: Calling socket.connect() for motorola edge 30 neo via HFP-AG (0000111f-0000-1000-8000-00805f9b34fb)...
